Molecule,Atom,Orbital,Binding Energy
CC(=O)C1=CC=CC=N1,C,-1,-1.0
CC(=O)C1=CC=CC=N1,C,-1,-1.0
CC(=O)C1=CC=CC=N1,C,-1,-1.0
CC(=O)C1=CC=CC=N1,C,-1,-1.0
CC(=O)C1=CC=CC=N1,C,-1,-1.0
CC(=O)C1=CC=CC=N1,N,1s,405.8358444213867
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,C,-1,-1.0
CC1=CC=C(C=C1)N,N,1s,406.061417722702
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,C,-1,-1.0
CC1=CC(=CC=C1)N,N,1s,406.0621170043945
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,N,1s,405.7972988128662
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,C,-1,-1.0
CCN1C=CC=C(C1=O)O,O,-1,-1.0
CCN1C=CC=C(C1=O)O,O,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,C,-1,-1.0
CC1=C(C=CC=C1N)N,N,1s,405.50486078262327
CC1=C(C=CC=C1N)N,N,1s,405.6131724357605
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,C,-1,-1.0
CC1=CC(=C(C=C1)N)N,N,1s,405.5139130592346
CC1=CC(=C(C=C1)N)N,N,1s,405.66103925704954
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,N,1s,405.39634504318235
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,C,-1,-1.0
C1CN2CCC1CC2,C,-1,-1.0
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,N,1s,404.86360731124876
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,N,1s,405.2055715560913
CN(C)CCCN(C)C,C,-1,-1.0
CN(C)CCCN(C)C,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,N,1s,405.39114608764646
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CCNC1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,N,1s,405.4765309333801
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=CC=C1,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,N,1s,405.4905303955078
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CCCCNCCCC,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,N,1s,404.80709209442136
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,N,1s,405.0405611038208
CN(C)CCCCN(C)C,C,-1,-1.0
CN(C)CCCCN(C)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCC1=CC=CC(=C1N)C,N,1s,405.595216178894
CCC1=CC=CC(=C1N)C,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,N,1s,405.4955591201782
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
CCCN(CCC)CCC,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2N,N,1s,406.2254017829895
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,N,1s,405.14226665496824
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
C1CN1CCC2=CC=CC=C2,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,N,1s,405.35835018157957
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CCN(CC)C1=CC=CC=C1,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,N,1s,404.8291191101074
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,N,1s,405.11891784667966
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)C1=CC=C(C=C1)N(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,N,1s,404.7226418495178
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,N,1s,404.97455539703367
CN(C)CCCCCCN(C)C,C,-1,-1.0
CN(C)CCCCCCN(C)C,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,C,-1,-1.0
C1=CC=C2C(=C1)C=CC=C2C[N-]N,N,1s,404.4865726470947
C1=CC=C2C(=C1)C=CC=C2C[N-]N,N,1s,406.4467619895935
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,C,-1,-1.0
C1C2CC3CC1CC(C2)(C3)C#N,N,1s,406.16149725914
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,N,1s,404.9332894325256
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
C1CCC(CC1)N=CC2=CC=CC=C2,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,N,1s,404.79214038848875
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,N,1s,405.324729347229
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
CN(C)C1=CC=CC2=C1C(=CC=C2)N(C)C,C,-1,-1.0
N,N,1s,406.52784194946287
NN,N,1s,409.0970412135124
NN,N,1s,408.72583129405973
[N]=O,N,1s,411.38902666568754
[N]=O,O,1s,542.1414211153984
N(=O)[O],N,1s,412.24167146682737
N(=O)[O],O,-1,-1.0
N(=O)[O],O,-1,-1.0
N#N,N,1s,408.6768231630325
N#N,N,1s,408.2352642059326
[N-]=[N+]=O,N,1s,409.4269170999527
[N-]=[N+]=O,N,1s,409.37664272785184
[N-]=[N+]=O,O,1s,540.3731201648712
N1=S=NS1,N,1s,407.58409609794614
N1=S=NS1,S,2s,237.12338342666627
N1=S=NS1,N,1s,406.73212852478025
N1=S=NS1,S,2s,235.2908839225769
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],N,1s,414.2660888671875
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.5701616764069
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.5587774276734
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.796230173111
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],N,1s,414.19448986053465
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.9038923740387
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.5228916168213
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.6348041057587
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],N,1s,414.2226203918457
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.3510619163513
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.5602482318878
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,540.192146396637
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],N,1s,413.6170519828796
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,539.8755439281464
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,541.1605684518814
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],O,1s,542.065292096138
[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[N+](=O)([O-])[O-].[Ti+4],Ti,2p3/2,466.4853313446045
N1=S=NSN=S=NS1,N,1s,406.14961447715757
N1=S=NSN=S=NS1,S,-1,-1.0
N1=S=NSN=S=NS1,N,1s,405.95572938919065
N1=S=NSN=S=NS1,S,-1,-1.0
N1=S=NSN=S=NS1,N,1s,405.80100336074827
N1=S=NSN=S=NS1,S,-1,-1.0
N1=S=NSN=S=NS1,N,1s,406.01697316169736
N1=S=NSN=S=NS1,S,-1,-1.0
[Na],Na,1s,1078.7067969322204
[Na],Na,2s,71.85207939147949
[Ne],Ne,1s,880.0345575332642
[Ne],Ne,2s,60.3488826751709
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],C,-1,-1.0
C1C=CC=[C-]1.C1C=CC=[C-]1.[Ni+2],Ni,2p3/2,861.4909154891968
C(C(F)(F)F)[O-],C,-1,-1.0
C(C(F)(F)F)[O-],C,-1,-1.0
C(C(F)(F)F)[O-],F,-1,-1.0
C(C(F)(F)F)[O-],F,-1,-1.0
C(C(F)(F)F)[O-],F,-1,-1.0
C(C(F)(F)F)[O-],O,1s,540.381445980072
C1CO1,C,-1,-1.0
C1CO1,C,-1,-1.0
C1CO1,O,1s,539.3371263504029
CC(=O)O,C,-1,-1.0
CC(=O)O,C,-1,-1.0
CC(=O)O,O,1s,539.4043947219849
CC(=O)O,O,1s,539.6538005828858
C(=C/O)\C=O,C,-1,-1.0
C(=C/O)\C=O,C,-1,-1.0
C(=C/O)\C=O,O,1s,539.3580015659333
C(=C/O)\C=O,C,-1,-1.0
C(=C/O)\C=O,O,1s,539.7804609298706
CCCO,C,-1,-1.0
CCCO,C,-1,-1.0
CCCO,C,-1,-1.0
CCCO,O,1s,539.5050240516663
CC(C)O,C,-1,-1.0
CC(C)O,C,-1,-1.0
CC(C)O,C,-1,-1.0
CC(C)O,O,1s,539.5047584533692
CP(C)CO,C,-1,-1.0
CP(C)CO,P,2p3/2,138.11111569404602
CP(C)CO,C,-1,-1.0
CP(C)CO,C,-1,-1.0
CP(C)CO,O,1s,538.7296305656433
CC(=O)OCC#N,C,-1,-1.0
CC(=O)OCC#N,C,-1,-1.0
CC(=O)OCC#N,O,1s,538.6096049308777
CC(=O)OCC#N,O,1s,539.2627254486084
CC(=O)OCC#N,C,-1,-1.0
CC(=O)OCC#N,C,-1,-1.0
CC(=O)OCC#N,N,-1,-1.0
CC(C=O)C=O,C,-1,-1.0
CC(C=O)C=O,C,-1,-1.0
CC(C=O)C=O,C,-1,-1.0
CC(C=O)C=O,O,1s,539.0704203605652
CC(C=O)C=O,C,-1,-1.0
CC(C=O)C=O,O,1s,539.3723636627197
CC(C)C(=O)O,C,-1,-1.0
CC(C)C(=O)O,C,-1,-1.0
CC(C)C(=O)O,C,-1,-1.0
CC(C)C(=O)O,C,-1,-1.0
CC(C)C(=O)O,O,1s,539.1251593589783
CC(C)C(=O)O,O,1s,539.5621438980103
CCOCC,C,-1,-1.0
CCOCC,C,-1,-1.0
CCOCC,O,1s,539.3817578315735
CCOCC,C,-1,-1.0
CCOCC,C,-1,-1.0
CC(C)(C)O,C,-1,-1.0
CC(C)(C)O,C,-1,-1.0
CC(C)(C)O,C,-1,-1.0
CC(C)(C)O,C,-1,-1.0
CC(C)(C)O,O,1s,539.4620221614838
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],C,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],O,1s,539.4806414604187
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],C,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],O,1s,539.6027956962586
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],C,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],O,1s,539.9152718544007
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],C,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],O,1s,540.0166164398194
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],C,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],O,1s,540.4340466022492
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],Mn,-1,-1.0
[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn].[Br-],Br,-1,-1.0
CCC(=O)C(=O)C,C,-1,-1.0
CCC(=O)C(=O)C,C,-1,-1.0
CCC(=O)C(=O)C,C,-1,-1.0
CCC(=O)C(=O)C,O,1s,538.9445196151734
CCC(=O)C(=O)C,C,-1,-1.0
CCC(=O)C(=O)C,O,1s,539.3881860733032
CCC(=O)C(=O)C,C,-1,-1.0
CC(=O)CC(=S)C,C,-1,-1.0
CC(=O)CC(=S)C,C,-1,-1.0
CC(=O)CC(=S)C,O,1s,538.9498730659485
CC(=O)CC(=S)C,C,-1,-1.0
CC(=O)CC(=S)C,C,-1,-1.0
CC(=O)CC(=S)C,S,-1,-1.0
CC(=O)CC(=S)C,C,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,N,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,C,-1,-1.0
CN1C=CC=CC1=O,O,1s,538.5263038635254
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,N,-1,-1.0
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,C,-1,-1.0
CN1C=CC=C1C=O,O,1s,538.4462557792664
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C/C(=C\C(=O)C)/SC,O,1s,539.4870398998261
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C/C(=C\C(=O)C)/SC,S,-1,-1.0
C/C(=C\C(=O)C)/SC,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,C,-1,-1.0
C1=CC=C(C(=C1)C=O)O,O,1s,538.569617843628
C1=CC=C(C(=C1)C=O)O,O,1s,538.803411102295
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,C,-1,-1.0
C1=CC=C(C=C1)C(=O)O,O,1s,538.5735817909241
C1=CC=C(C=C1)C(=O)O,O,1s,538.8002010345459
OC=C1C=CC=C1C=O,O,1s,538.2341600418091
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,C,-1,-1.0
OC=C1C=CC=C1C=O,O,1s,538.4012084960938
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,O,1s,538.3894530296326
C1=CC(=O)N(C=C1)CCO,N,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,C,-1,-1.0
C1=CC(=O)N(C=C1)CCO,O,1s,538.6259342193604
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,O,1s,539.0389700889588
CC(C)CC(=O)C(=O)C,C,-1,-1.0
CC(C)CC(=O)C(=O)C,O,1s,538.8177777290344
CC(C)CC(=O)C(=O)C,C,-1,-1.0
C(CC)OC(\C=C(\C)/S)=O,C,-1,-1.0
C(CC)OC(\C=C(\C)/S)=O,C,-1,-1.0
